sample_id,title,age_days,age_weeks,raw_age_value,raw_age_unit,normalized_age_unit,age_unit_source,age_parse_warning,tissue,strain,sex,intervention,dataset_batch,assay,fastq_on_disk,parse_status,raw_source_name,raw_characteristics,sample_id_source,metadata_source,matrix_sample_id,source_column,condition_detail,condition_family,header_tissue_raw,header_condition_clean,match_key,tile_sample_id,matrix_sample_id_crosswalk,source_column_crosswalk,match_key_crosswalk,gsm_sample_id,run_accession,experiment_accession,sample_accession,biosample,replicate_token,replicate_order,local_fastq_complete,mapping_status,mapping_confidence,raw_group_count,header_group_count,age_weeks_crosswalk,tissue_crosswalk,sex_crosswalk,condition_family_crosswalk,condition_detail_crosswalk,raw_experiment_title,gsm_crosswalk_status
GSE60012_tile_128,GSE60012 synthetic Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_128_Muscle_F_20w_NORMAL | source_column: Muscle_F_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_128_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|20w|normal,GSE60012_tile_128,GSE60012_tile_128_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,muscle|F|20w|normal,GSM1463769,SRR1534617,SRX668098,SRS672588,SAMN02950260,68,68,False,mapped,exact_group_count_ordered,6,6,20.0,muscle,F,normal,NORMAL,GSM1463769: RRBS_68_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_129,GSE60012 synthetic Muscle_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_129_Muscle_M_20w_NORMAL | source_column: Muscle_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_129_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|20w|normal,GSE60012_tile_129,GSE60012_tile_129_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,muscle|M|20w|normal,GSM1463778,SRR1534626,SRX668107,SRS672597,SAMN02950272,61,61,False,mapped,exact_group_count_ordered,9,9,20.0,muscle,M,normal,NORMAL,GSM1463778: RRBS_61_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_130,GSE60012 synthetic Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_130_Muscle_F_20w_NORMAL | source_column: Muscle_F_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_130_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|20w|normal,GSE60012_tile_130,GSE60012_tile_130_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,muscle|F|20w|normal,GSM1463770,SRR1534618,SRX668099,SRS672587,SAMN02950261,71,71,False,mapped,exact_group_count_ordered,6,6,20.0,muscle,F,normal,NORMAL,GSM1463770: RRBS_71_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_131,GSE60012 synthetic Muscle_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_131_Muscle_M_20w_NORMAL | source_column: Muscle_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_131_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|20w|normal,GSE60012_tile_131,GSE60012_tile_131_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,muscle|M|20w|normal,GSM1463779,SRR1534627,SRX668108,SRS672596,SAMN02950267,62,62,False,mapped,exact_group_count_ordered,9,9,20.0,muscle,M,normal,NORMAL,GSM1463779: RRBS_62_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_132,GSE60012 synthetic Muscle_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_132_Muscle_M_20w_NORMAL | source_column: Muscle_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_132_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|20w|normal,GSE60012_tile_132,GSE60012_tile_132_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,muscle|M|20w|normal,GSM1463780,SRR1534628,SRX668109,SRS672598,SAMN02950268,63,63,False,mapped,exact_group_count_ordered,9,9,20.0,muscle,M,normal,NORMAL,GSM1463780: RRBS_63_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_133,GSE60012 synthetic Muscle_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_133_Muscle_M_20w_NORMAL | source_column: Muscle_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_133_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|20w|normal,GSE60012_tile_133,GSE60012_tile_133_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,muscle|M|20w|normal,GSM1463781,SRR1534629,SRX668110,SRS672599,SAMN02950269,64,64,False,mapped,exact_group_count_ordered,9,9,20.0,muscle,M,normal,NORMAL,GSM1463781: RRBS_64_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_134,GSE60012 synthetic Muscle_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_134_Muscle_M_20w_NORMAL | source_column: Muscle_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_134_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|20w|normal,GSE60012_tile_134,GSE60012_tile_134_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,muscle|M|20w|normal,GSM1463782,SRR1534630,SRX668111,SRS672600,SAMN02950273,67,67,False,mapped,exact_group_count_ordered,9,9,20.0,muscle,M,normal,NORMAL,GSM1463782: RRBS_67_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_135,GSE60012 synthetic Muscle_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_135_Muscle_M_20w_NORMAL | source_column: Muscle_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_135_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|20w|normal,GSE60012_tile_135,GSE60012_tile_135_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,muscle|M|20w|normal,GSM1463783,SRR1534631,SRX668112,SRS672601,SAMN02950274,69,69,False,mapped,exact_group_count_ordered,9,9,20.0,muscle,M,normal,NORMAL,GSM1463783: RRBS_69_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_136,GSE60012 synthetic Muscle_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_136_Muscle_M_20w_NORMAL | source_column: Muscle_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_136_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|20w|normal,GSE60012_tile_136,GSE60012_tile_136_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,muscle|M|20w|normal,GSM1463784,SRR1534632,SRX668113,SRS672602,SAMN02950215,70,70,False,mapped,exact_group_count_ordered,9,9,20.0,muscle,M,normal,NORMAL,GSM1463784: RRBS_70_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_137,GSE60012 synthetic Muscle_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_137_Muscle_M_20w_NORMAL | source_column: Muscle_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_137_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|20w|normal,GSE60012_tile_137,GSE60012_tile_137_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,muscle|M|20w|normal,GSM1463785,SRR1534633,SRX668114,SRS672603,SAMN02950216,73,73,False,mapped,exact_group_count_ordered,9,9,20.0,muscle,M,normal,NORMAL,GSM1463785: RRBS_73_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_138,GSE60012 synthetic Muscle_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_138_Muscle_M_20w_NORMAL | source_column: Muscle_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_138_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|20w|normal,GSE60012_tile_138,GSE60012_tile_138_Muscle_M_20w_NORMAL,Muscle_M_20w_NORMAL,muscle|M|20w|normal,GSM1463786,SRR1534634,SRX668115,SRS672604,SAMN02950217,74,74,False,mapped,exact_group_count_ordered,9,9,20.0,muscle,M,normal,NORMAL,GSM1463786: RRBS_74_Mouse_Muscle_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_139,GSE60012 synthetic Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_139_Muscle_F_20w_NORMAL | source_column: Muscle_F_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_139_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|20w|normal,GSE60012_tile_139,GSE60012_tile_139_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,muscle|F|20w|normal,GSM1463771,SRR1534619,SRX668100,SRS672589,SAMN02950262,72,72,True,mapped,exact_group_count_ordered,6,6,20.0,muscle,F,normal,NORMAL,GSM1463771: RRBS_72_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_140,GSE60012 synthetic Muscle_F_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_140_Muscle_F_20w_NORMAL | source_column: Muscle_F_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_140_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|20w|normal,GSE60012_tile_140,GSE60012_tile_140_Muscle_F_20w_NORMAL,Muscle_F_20w_NORMAL,muscle|F|20w|normal,GSM1463772,SRR1534620,SRX668101,SRS672590,SAMN02950263,75,75,True,mapped,exact_group_count_ordered,6,6,20.0,muscle,F,normal,NORMAL,GSM1463772: RRBS_75_Mouse_Muscle_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_141,GSE60012 synthetic Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_141_Muscle_F_3w_NORMAL | source_column: Muscle_F_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_141_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|3w|normal,GSE60012_tile_141,GSE60012_tile_141_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,muscle|F|3w|normal,GSM1463773,SRR1534621,SRX668102,SRS672591,SAMN02950264,81,81,False,mapped,exact_group_count_ordered,5,5,3.0,muscle,F,normal,NORMAL,GSM1463773: RRBS_81_Mouse_Muscle_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_142,GSE60012 synthetic Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_142_Muscle_F_3w_NORMAL | source_column: Muscle_F_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_142_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|3w|normal,GSE60012_tile_142,GSE60012_tile_142_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,muscle|F|3w|normal,GSM1463774,SRR1534622,SRX668103,SRS672592,SAMN02950265,82,82,True,mapped,exact_group_count_ordered,5,5,3.0,muscle,F,normal,NORMAL,GSM1463774: RRBS_82_Mouse_Muscle_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_143,GSE60012 synthetic Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_143_Muscle_F_3w_NORMAL | source_column: Muscle_F_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_143_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|3w|normal,GSE60012_tile_143,GSE60012_tile_143_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,muscle|F|3w|normal,GSM1463775,SRR1534623,SRX668104,SRS672593,SAMN02950266,83,83,True,mapped,exact_group_count_ordered,5,5,3.0,muscle,F,normal,NORMAL,GSM1463775: RRBS_83_Mouse_Muscle_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_144,GSE60012 synthetic Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_144_Muscle_F_3w_NORMAL | source_column: Muscle_F_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_144_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|3w|normal,GSE60012_tile_144,GSE60012_tile_144_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,muscle|F|3w|normal,GSM1463776,SRR1534624,SRX668105,SRS672594,SAMN02950270,84,84,True,mapped,exact_group_count_ordered,5,5,3.0,muscle,F,normal,NORMAL,GSM1463776: RRBS_84_Mouse_Muscle_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_145,GSE60012 synthetic Muscle_F_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,F,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_145_Muscle_F_3w_NORMAL | source_column: Muscle_F_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_145_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|F|3w|normal,GSE60012_tile_145,GSE60012_tile_145_Muscle_F_3w_NORMAL,Muscle_F_3w_NORMAL,muscle|F|3w|normal,GSM1463777,SRR1534625,SRX668106,SRS672595,SAMN02950271,85,85,True,mapped,exact_group_count_ordered,5,5,3.0,muscle,F,normal,NORMAL,GSM1463777: RRBS_85_Mouse_Muscle_F_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_146,GSE60012 synthetic Muscle_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_146_Muscle_M_3w_NORMAL | source_column: Muscle_M_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_146_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|3w|normal,GSE60012_tile_146,GSE60012_tile_146_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,muscle|M|3w|normal,GSM1463789,SRR1534637,SRX668118,SRS672606,SAMN02950220,78,78,False,mapped,exact_group_count_ordered,5,5,3.0,muscle,M,normal,NORMAL,GSM1463789: RRBS_78_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_147,GSE60012 synthetic Muscle_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_147_Muscle_M_3w_NORMAL | source_column: Muscle_M_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_147_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|3w|normal,GSE60012_tile_147,GSE60012_tile_147_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,muscle|M|3w|normal,GSM1463790,SRR1534638,SRX668119,SRS672609,SAMN02950221,79,79,False,mapped,exact_group_count_ordered,5,5,3.0,muscle,M,normal,NORMAL,GSM1463790: RRBS_79_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_148,GSE60012 synthetic Muscle_M_3w_NORMAL,21.0,3.0,3.0,weeks,weeks,matrix_header_synthetic,,muscle,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Muscle,matrix_sample_id: GSE60012_tile_148_Muscle_M_3w_NORMAL | source_column: Muscle_M_3w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_148_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,NORMAL,normal,Muscle,NORMAL,muscle|M|3w|normal,GSE60012_tile_148,GSE60012_tile_148_Muscle_M_3w_NORMAL,Muscle_M_3w_NORMAL,muscle|M|3w|normal,GSM1463791,SRR1534639,SRX668120,SRS672608,SAMN02950222,80,80,False,mapped,exact_group_count_ordered,5,5,3.0,muscle,M,normal,NORMAL,GSM1463791: RRBS_80_Mouse_Muscle_M_3w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_149,GSE60012 synthetic Cerebellum_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,brain_cerebellum,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Cerebellum,matrix_sample_id: GSE60012_tile_149_Cerebellum_M_1w_NORMAL | source_column: Cerebellum_M_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_149_Cerebellum_M_1w_NORMAL,Cerebellum_M_1w_NORMAL,NORMAL,normal,Cerebellum,NORMAL,cerebellum|M|1w|normal,GSE60012_tile_149,GSE60012_tile_149_Cerebellum_M_1w_NORMAL,Cerebellum_M_1w_NORMAL,cerebellum|M|1w|normal,GSM1463820,SRR1534663,SRX668144,SRS672633,SAMN02950191,4,4,False,mapped,exact_group_count_ordered,2,2,1.0,brain_cerebellum,M,normal,NORMAL,GSM1463820: RRBS_4_Mouse_Cerebellum_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_150,GSE60012 synthetic Cerebellum_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,brain_cerebellum,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Cerebellum,matrix_sample_id: GSE60012_tile_150_Cerebellum_M_20w_NORMAL | source_column: Cerebellum_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_150_Cerebellum_M_20w_NORMAL,Cerebellum_M_20w_NORMAL,NORMAL,normal,Cerebellum,NORMAL,cerebellum|M|20w|normal,GSE60012_tile_150,GSE60012_tile_150_Cerebellum_M_20w_NORMAL,Cerebellum_M_20w_NORMAL,cerebellum|M|20w|normal,GSM1463822,SRR1534665,SRX668146,SRS672635,SAMN02950193,6,6,False,mapped,exact_group_count_ordered,2,2,20.0,brain_cerebellum,M,normal,NORMAL,GSM1463822: RRBS_6_Mouse_Cerebellum_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_151,GSE60012 synthetic Cerebellum_M_20w_NORMAL,140.0,20.0,20.0,weeks,weeks,matrix_header_synthetic,,brain_cerebellum,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Cerebellum,matrix_sample_id: GSE60012_tile_151_Cerebellum_M_20w_NORMAL | source_column: Cerebellum_M_20w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_151_Cerebellum_M_20w_NORMAL,Cerebellum_M_20w_NORMAL,NORMAL,normal,Cerebellum,NORMAL,cerebellum|M|20w|normal,GSE60012_tile_151,GSE60012_tile_151_Cerebellum_M_20w_NORMAL,Cerebellum_M_20w_NORMAL,cerebellum|M|20w|normal,GSM1463823,SRR1534666,SRX668147,SRS672636,SAMN02950194,7,7,False,mapped,exact_group_count_ordered,2,2,20.0,brain_cerebellum,M,normal,NORMAL,GSM1463823: RRBS_7_Mouse_Cerebellum_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_152,GSE60012 synthetic Cerebellum_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,brain_cerebellum,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Cerebellum,matrix_sample_id: GSE60012_tile_152_Cerebellum_M_1w_NORMAL | source_column: Cerebellum_M_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_152_Cerebellum_M_1w_NORMAL,Cerebellum_M_1w_NORMAL,NORMAL,normal,Cerebellum,NORMAL,cerebellum|M|1w|normal,GSE60012_tile_152,GSE60012_tile_152_Cerebellum_M_1w_NORMAL,Cerebellum_M_1w_NORMAL,cerebellum|M|1w|normal,GSM1463821,SRR1534664,SRX668145,SRS672634,SAMN02950192,5,5,False,mapped,exact_group_count_ordered,2,2,1.0,brain_cerebellum,M,normal,NORMAL,GSM1463821: RRBS_5_Mouse_Cerebellum_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
GSE60012_tile_153,GSE60012 synthetic Spleen_M_1w_NORMAL,7.0,1.0,1.0,weeks,weeks,matrix_header_synthetic,,spleen,C57/bl,M,control,GSE60012,RRBS_tile_matrix,False,ok_header_synthetic_non_gsm,Spleen,matrix_sample_id: GSE60012_tile_153_Spleen_M_1w_NORMAL | source_column: Spleen_M_1w_NORMAL | condition_detail: NORMAL,matrix_header_synthetic,matrix_header_synthetic_non_gsm,GSE60012_tile_153_Spleen_M_1w_NORMAL,Spleen_M_1w_NORMAL,NORMAL,normal,Spleen,NORMAL,spleen|M|1w|normal,GSE60012_tile_153,GSE60012_tile_153_Spleen_M_1w_NORMAL,Spleen_M_1w_NORMAL,spleen|M|1w|normal,GSM1463806,SRR1534654,SRX668135,SRS672624,SAMN02950237,87,87,False,mapped,exact_group_count_ordered,1,1,1.0,spleen,M,normal,NORMAL,GSM1463806: RRBS_87_Mouse_Spleen_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,mapped
