dataset,run_accession,gsm,sample_accession,experiment_accession,experiment_title,library_strategy,library_source,library_selection,library_layout,local_fastq_count,local_fastq_complete,expected_fastq,latest_log_status,latest_log_failure_count,latest_log_error_class,recommended_repair_action,run_total_bases,run_total_spots
GSE120137,SRR7871717,GSM3394399,SRS3796494,SRX4710796,GSM3394399: Mouse_Liver_SH046; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2002261269,19824369
GSE120137,SRR7871718,GSM3394400,SRS3796495,SRX4710797,GSM3394400: Mouse_Liver_SH047; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1944927508,19256708
GSE120137,SRR7871719,GSM3394401,SRS3796498,SRX4710798,GSM3394401: Mouse_Liver_SH048; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1411079383,13971083
GSE120137,SRR7871720,GSM3394402,SRS3796496,SRX4710799,GSM3394402: Mouse_Liver_SH049; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2727789214,27007814
GSE120137,SRR7871721,GSM3394403,SRS3796497,SRX4710800,GSM3394403: Mouse_Liver_SH050; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3248076776,32159176
GSE120137,SRR7871722,GSM3394404,SRS3796499,SRX4710801,GSM3394404: Mouse_Liver_SH051; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1789675863,17719563
GSE120137,SRR7871723,GSM3394405,SRS3796500,SRX4710802,GSM3394405: Mouse_Liver_SH052; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,967368506,9577906
GSE120137,SRR7871724,GSM3394406,SRS3796503,SRX4710803,GSM3394406: Mouse_Liver_SH053; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2005609318,19857518
GSE120137,SRR7871725,GSM3394407,SRS3796504,SRX4710804,GSM3394407: Mouse_Liver_SH054; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,789386508,7815708
GSE120137,SRR7871726,GSM3394408,SRS3796505,SRX4710805,GSM3394408: Mouse_Liver_SH055; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,2021593881,20015781
GSE120137,SRR7871727,GSM3394409,SRS3796501,SRX4710806,GSM3394409: Mouse_Liver_SH056; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4336961008,42940208
GSE120137,SRR7871728,GSM3394410,SRS3796506,SRX4710807,GSM3394410: Mouse_Liver_SH057; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1683382958,16667158
GSE120137,SRR7871729,GSM3394411,SRS3796502,SRX4710808,GSM3394411: Mouse_Liver_SH058; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1407285217,13933517
GSE120137,SRR7871730,GSM3394412,SRS3796507,SRX4710809,GSM3394412: Mouse_Liver_SH059; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1485663641,14709541
GSE120137,SRR7871731,GSM3394413,SRS3796508,SRX4710810,GSM3394413: Mouse_Liver_SH060; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,761384359,7538459
GSE120137,SRR7871732,GSM3394414,SRS3796509,SRX4710811,GSM3394414: Mouse_Lung_SH001; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1329591876,13164276
GSE120137,SRR7871733,GSM3394415,SRS3796510,SRX4710812,GSM3394415: Mouse_Lung_SH002; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1367584541,13540441
GSE120137,SRR7871734,GSM3394416,SRS3796511,SRX4710813,GSM3394416: Mouse_Lung_SH003; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1526089194,15109794
GSE120137,SRR7871735,GSM3394417,SRS3796512,SRX4710814,GSM3394417: Mouse_Lung_SH004; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1334981236,13217636
GSE120137,SRR7871736,GSM3394418,SRS3796514,SRX4710815,GSM3394418: Mouse_Lung_SH005; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,766539500,7589500
GSE120137,SRR7871737,GSM3394419,SRS3796513,SRX4710816,GSM3394419: Mouse_Lung_SH006; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1073028141,10624041
GSE120137,SRR7871738,GSM3394420,SRS3796516,SRX4710817,GSM3394420: Mouse_Lung_SH007; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1238072039,12258139
GSE120137,SRR7871739,GSM3394421,SRS3796517,SRX4710818,GSM3394421: Mouse_Lung_SH008; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1239248992,12269792
GSE120137,SRR7871740,GSM3394422,SRS3796518,SRX4710819,GSM3394422: Mouse_Lung_SH009; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1143737534,11324134
GSE120137,SRR7871741,GSM3394423,SRS3796515,SRX4710820,GSM3394423: Mouse_Lung_SH010; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1415287548,14012748
GSE120137,SRR7871742,GSM3394424,SRS3796519,SRX4710821,GSM3394424: Mouse_Lung_SH011; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1062734322,10522122
GSE120137,SRR7871743,GSM3394425,SRS3796520,SRX4710822,GSM3394425: Mouse_Lung_SH012; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1075235193,10645893
GSE120137,SRR7871744,GSM3394426,SRS3796521,SRX4710823,GSM3394426: Mouse_Lung_SH013; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1160567568,11490768
GSE120137,SRR7871745,GSM3394427,SRS3796524,SRX4710824,GSM3394427: Mouse_Lung_SH014; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,818265539,8101639
GSE120137,SRR7871746,GSM3394428,SRS3796523,SRX4710825,GSM3394428: Mouse_Lung_SH015; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1310651447,12976747
GSE120137,SRR7871747,GSM3394429,SRS3796522,SRX4710826,GSM3394429: Mouse_Lung_SH016; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1283880084,12711684
GSE120137,SRR7871748,GSM3394430,SRS3796526,SRX4710827,GSM3394430: Mouse_Lung_SH017; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1455540593,14411293
GSE120137,SRR7871749,GSM3394431,SRS3796525,SRX4710828,GSM3394431: Mouse_Lung_SH018; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1321351185,13082685
GSE120137,SRR7871750,GSM3394432,SRS3796527,SRX4710829,GSM3394432: Mouse_Lung_SH019; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1726390980,17092980
GSE120137,SRR7871751,GSM3394433,SRS3796529,SRX4710830,GSM3394433: Mouse_Lung_SH020; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1526464914,15113514
GSE120137,SRR7871752,GSM3394434,SRS3796531,SRX4710831,GSM3394434: Mouse_Lung_SH021; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1003606700,9936700
GSE120137,SRR7871753,GSM3394435,SRS3796528,SRX4710832,GSM3394435: Mouse_Lung_SH022; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1134793479,11235579
GSE120137,SRR7871754,GSM3394436,SRS3796530,SRX4710833,GSM3394436: Mouse_Lung_SH023; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1082475479,10717579
GSE120137,SRR7871755,GSM3394437,SRS3796532,SRX4710834,GSM3394437: Mouse_Lung_SH024; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,1,True,single FASTQ (any run-prefixed FASTQ),completed,0,not_needed,already has expected FASTQ files,1350780969,13374069
GSE120137,SRR7871756,GSM3394438,SRS3796534,SRX4710835,GSM3394438: Mouse_Lung_SH025; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1531962849,15167949
GSE120137,SRR7871757,GSM3394439,SRS3796538,SRX4710836,GSM3394439: Mouse_Lung_SH026; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1692769292,16760092
GSE120137,SRR7871758,GSM3394440,SRS3796533,SRX4710837,GSM3394440: Mouse_Lung_SH027; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1629104245,16129745
GSE120137,SRR7871759,GSM3394441,SRS3796536,SRX4710838,GSM3394441: Mouse_Lung_SH028; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1329736003,13165703
GSE120137,SRR7871760,GSM3394442,SRS3796535,SRX4710839,GSM3394442: Mouse_Lung_SH029; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1628714385,16125885
GSE120137,SRR7871761,GSM3394443,SRS3796537,SRX4710840,GSM3394443: Mouse_Lung_SH030; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1323857702,13107502
GSE120137,SRR7871762,GSM3394444,SRS3796539,SRX4710841,GSM3394444: Mouse_Lung_SH031; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1639748736,16235136
GSE120137,SRR7871763,GSM3394445,SRS3796540,SRX4710842,GSM3394445: Mouse_Lung_SH032; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1016345325,10062825
GSE120137,SRR7871764,GSM3394446,SRS3796541,SRX4710843,GSM3394446: Mouse_Lung_SH033; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1479925831,14652731
GSE120137,SRR7871765,GSM3394447,SRS3796542,SRX4710844,GSM3394447: Mouse_Lung_SH034; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1372147115,13585615
GSE120137,SRR7871766,GSM3394448,SRS3796545,SRX4710845,GSM3394448: Mouse_Lung_SH035; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1963313043,19438743
GSE120137,SRR7871767,GSM3394449,SRS3796543,SRX4710846,GSM3394449: Mouse_Lung_SH036; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1884976736,18663136
GSE120137,SRR7871768,GSM3394450,SRS3796544,SRX4710847,GSM3394450: Mouse_Lung_SH037; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,874790290,8661290
GSE120137,SRR7871769,GSM3394451,SRS3796546,SRX4710848,GSM3394451: Mouse_Lung_SH038; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1210643772,11986572
GSE120137,SRR7871770,GSM3394452,SRS3796548,SRX4710849,GSM3394452: Mouse_Lung_SH039; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1051262237,10408537
GSE120137,SRR7871771,GSM3394453,SRS3796547,SRX4710850,GSM3394453: Mouse_Lung_SH040; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1015473796,10054196
GSE120137,SRR7871772,GSM3394454,SRS3796549,SRX4710851,GSM3394454: Mouse_Lung_SH042; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1513474092,14984892
GSE120137,SRR7871773,GSM3394455,SRS3796551,SRX4710852,GSM3394455: Mouse_Lung_SH045; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1848933977,18306277
GSE120137,SRR7871774,GSM3394456,SRS3796550,SRX4710853,GSM3394456: Mouse_Lung_SH046; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1461741387,14472687
GSE120137,SRR7871775,GSM3394457,SRS3796552,SRX4710854,GSM3394457: Mouse_Lung_SH047; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2116253606,20953006
GSE120137,SRR7871776,GSM3394458,SRS3796553,SRX4710855,GSM3394458: Mouse_Lung_SH048; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1566662308,15511508
GSE120137,SRR7871777,GSM3394459,SRS3796554,SRX4710856,GSM3394459: Mouse_Lung_SH049; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2031527332,20114132
GSE120137,SRR7871778,GSM3394460,SRS3796557,SRX4710857,GSM3394460: Mouse_Lung_SH050; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1599230465,15833965
GSE120137,SRR7871779,GSM3394461,SRS3796556,SRX4710858,GSM3394461: Mouse_Lung_SH051; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1907123814,18882414
GSE120137,SRR7871780,GSM3394462,SRS3796558,SRX4710859,GSM3394462: Mouse_Lung_SH052; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1684964820,16682820
GSE120137,SRR7871781,GSM3394463,SRS3796555,SRX4710860,GSM3394463: Mouse_Lung_SH053; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,748662197,7412497
GSE120137,SRR7871782,GSM3394464,SRS3796559,SRX4710861,GSM3394464: Mouse_Lung_SH054; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1107317338,10963538
GSE120137,SRR7871783,GSM3394465,SRS3796560,SRX4710862,GSM3394465: Mouse_Lung_SH055; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,SINGLE,0,False,single FASTQ (any run-prefixed FASTQ),,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,943930951,9345851
