dataset,run_accession,local_fastq_files,local_fastq_count,local_size_bytes,mates_present,sample_id,library_layout,library_strategy,library_selection,sample_accession,experiment_accession,experiment_title,biosample,bioproject,run_total_bases,metadata_status
GSE120137,SRR7871648,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871648.fastq,1,3862733972,,GSM3394330,SINGLE,Bisulfite-Seq,RANDOM,SRS3796423,SRX4710727,GSM3394330: Mouse_Kidney_SH032; Mus musculus; Bisulfite-Seq,SAMN10084981,PRJNA491712,1238199804,mapped
GSE120137,SRR7871649,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871649.fastq,1,3378910990,,GSM3394331,SINGLE,Bisulfite-Seq,RANDOM,SRS3796425,SRX4710728,GSM3394331: Mouse_Kidney_SH033; Mus musculus; Bisulfite-Seq,SAMN10084980,PRJNA491712,1084185611,mapped
GSE120137,SRR7871650,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871650.fastq,1,3782716982,,GSM3394332,SINGLE,Bisulfite-Seq,RANDOM,SRS3796429,SRX4710729,GSM3394332: Mouse_Kidney_SH034; Mus musculus; Bisulfite-Seq,SAMN10084977,PRJNA491712,1212665489,mapped
GSE120137,SRR7871651,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871651.fastq,1,4983810366,,GSM3394333,SINGLE,Bisulfite-Seq,RANDOM,SRS3796428,SRX4710730,GSM3394333: Mouse_Kidney_SH035; Mus musculus; Bisulfite-Seq,SAMN10084976,PRJNA491712,1595327825,mapped
GSE120137,SRR7871652,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871652.fastq,1,2895945006,,GSM3394334,SINGLE,Bisulfite-Seq,RANDOM,SRS3796426,SRX4710731,GSM3394334: Mouse_Kidney_SH036; Mus musculus; Bisulfite-Seq,SAMN10084975,PRJNA491712,929526028,mapped
GSE120137,SRR7871653,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871653.fastq,1,4242537862,,GSM3394335,SINGLE,Bisulfite-Seq,RANDOM,SRS3796427,SRX4710732,GSM3394335: Mouse_Kidney_SH037; Mus musculus; Bisulfite-Seq,SAMN10084974,PRJNA491712,1359482523,mapped
GSE120137,SRR7871654,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871654.fastq,1,3637153642,,GSM3394336,SINGLE,Bisulfite-Seq,RANDOM,SRS3796430,SRX4710733,GSM3394336: Mouse_Kidney_SH038; Mus musculus; Bisulfite-Seq,SAMN10084973,PRJNA491712,1166260433,mapped
GSE120137,SRR7871655,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871655.fastq,1,2690931020,,GSM3394337,SINGLE,Bisulfite-Seq,RANDOM,SRS3796431,SRX4710734,GSM3394337: Mouse_Kidney_SH039; Mus musculus; Bisulfite-Seq,SAMN10084972,PRJNA491712,863889461,mapped
GSE120137,SRR7871656,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871656.fastq,1,2753666424,,GSM3394338,SINGLE,Bisulfite-Seq,RANDOM,SRS3796432,SRX4710735,GSM3394338: Mouse_Kidney_SH040; Mus musculus; Bisulfite-Seq,SAMN10084971,PRJNA491712,883866352,mapped
GSE120137,SRR7871657,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871657.fastq,1,2302037402,,GSM3394339,SINGLE,Bisulfite-Seq,RANDOM,SRS3796433,SRX4710736,GSM3394339: Mouse_Kidney_SH041; Mus musculus; Bisulfite-Seq,SAMN10084970,PRJNA491712,739041442,mapped
GSE120137,SRR7871658,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871658.fastq,1,2827853966,,GSM3394340,SINGLE,Bisulfite-Seq,RANDOM,SRS3796434,SRX4710737,GSM3394340: Mouse_Kidney_SH042; Mus musculus; Bisulfite-Seq,SAMN10084969,PRJNA491712,907535500,mapped
GSE120137,SRR7871659,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871659.fastq,1,3861998280,,GSM3394341,SINGLE,Bisulfite-Seq,RANDOM,SRS3796435,SRX4710738,GSM3394341: Mouse_Kidney_SH043; Mus musculus; Bisulfite-Seq,SAMN10084968,PRJNA491712,1237572392,mapped
GSE120137,SRR7871675,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871675.fastq,1,4794739342,,GSM3394357,SINGLE,Bisulfite-Seq,RANDOM,SRS3796452,SRX4710754,GSM3394357: Mouse_Liver_SH004; Mus musculus; Bisulfite-Seq,SAMN10085136,PRJNA491712,1535315746,mapped
GSE120137,SRR7871676,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871676.fastq,1,6468681834,,GSM3394358,SINGLE,Bisulfite-Seq,RANDOM,SRS3796451,SRX4710755,GSM3394358: Mouse_Liver_SH005; Mus musculus; Bisulfite-Seq,SAMN10085135,PRJNA491712,2068856528,mapped
GSE120137,SRR7871677,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871677.fastq,1,3450654286,,GSM3394359,SINGLE,Bisulfite-Seq,RANDOM,SRS3796453,SRX4710756,GSM3394359: Mouse_Liver_SH006; Mus musculus; Bisulfite-Seq,SAMN10085134,PRJNA491712,1106902430,mapped
GSE120137,SRR7871678,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871678.fastq,1,6576152842,,GSM3394360,SINGLE,Bisulfite-Seq,RANDOM,SRS3796454,SRX4710757,GSM3394360: Mouse_Liver_SH007; Mus musculus; Bisulfite-Seq,SAMN10085133,PRJNA491712,2103100174,mapped
GSE120137,SRR7871679,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871679.fastq,1,5966937994,,GSM3394361,SINGLE,Bisulfite-Seq,RANDOM,SRS3796455,SRX4710758,GSM3394361: Mouse_Liver_SH008; Mus musculus; Bisulfite-Seq,SAMN10085130,PRJNA491712,1908918685,mapped
GSE120137,SRR7871681,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871681.fastq,1,6892680774,,GSM3394363,SINGLE,Bisulfite-Seq,RANDOM,SRS3796457,SRX4710760,GSM3394363: Mouse_Liver_SH010; Mus musculus; Bisulfite-Seq,SAMN10085128,PRJNA491712,2204023212,mapped
GSE120137,SRR7871682,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871682.fastq,1,3934027482,,GSM3394364,SINGLE,Bisulfite-Seq,RANDOM,SRS3796458,SRX4710761,GSM3394364: Mouse_Liver_SH011; Mus musculus; Bisulfite-Seq,SAMN10085127,PRJNA491712,1260999948,mapped
GSE120137,SRR7871683,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871683.fastq,1,3160247340,,GSM3394365,SINGLE,Bisulfite-Seq,RANDOM,SRS3796459,SRX4710762,GSM3394365: Mouse_Liver_SH012; Mus musculus; Bisulfite-Seq,SAMN10085126,PRJNA491712,1014366432,mapped
GSE120137,SRR7871687,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871687.fastq,1,4205887366,,GSM3394369,SINGLE,Bisulfite-Seq,RANDOM,SRS3796462,SRX4710766,GSM3394369: Mouse_Liver_SH016; Mus musculus; Bisulfite-Seq,SAMN10085122,PRJNA491712,1347593712,mapped
GSE120137,SRR7871688,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871688.fastq,1,4112902078,,GSM3394370,SINGLE,Bisulfite-Seq,RANDOM,SRS3796464,SRX4710767,GSM3394370: Mouse_Liver_SH017; Mus musculus; Bisulfite-Seq,SAMN10085121,PRJNA491712,1317964150,mapped
GSE120137,SRR7871689,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871689.fastq,1,4290966704,,GSM3394371,SINGLE,Bisulfite-Seq,RANDOM,SRS3796466,SRX4710768,GSM3394371: Mouse_Liver_SH018; Mus musculus; Bisulfite-Seq,SAMN10085165,PRJNA491712,1374722716,mapped
GSE120137,SRR7871691,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871691.fastq,1,6423480382,,GSM3394373,SINGLE,Bisulfite-Seq,RANDOM,SRS3796467,SRX4710770,GSM3394373: Mouse_Liver_SH020; Mus musculus; Bisulfite-Seq,SAMN10085163,PRJNA491712,2054398782,mapped
GSE120137,SRR7871693,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871693.fastq,1,5988472898,,GSM3394375,SINGLE,Bisulfite-Seq,RANDOM,SRS3796469,SRX4710772,GSM3394375: Mouse_Liver_SH022; Mus musculus; Bisulfite-Seq,SAMN10085161,PRJNA491712,1915738104,mapped
GSE120137,SRR7871694,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871694.fastq,1,4644620252,,GSM3394376,SINGLE,Bisulfite-Seq,RANDOM,SRS3796470,SRX4710773,GSM3394376: Mouse_Liver_SH023; Mus musculus; Bisulfite-Seq,SAMN10085160,PRJNA491712,1487419324,mapped
GSE120137,SRR7871695,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871695.fastq,1,5229881094,,GSM3394377,SINGLE,Bisulfite-Seq,RANDOM,SRS3796471,SRX4710774,GSM3394377: Mouse_Liver_SH024; Mus musculus; Bisulfite-Seq,SAMN10085159,PRJNA491712,1673954406,mapped
GSE120137,SRR7871696,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871696.fastq,1,6529366478,,GSM3394378,SINGLE,Bisulfite-Seq,RANDOM,SRS3796472,SRX4710775,GSM3394378: Mouse_Liver_SH025; Mus musculus; Bisulfite-Seq,SAMN10085158,PRJNA491712,1815680673,mapped
GSE120137,SRR7871697,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871697.fastq,1,8972008844,,GSM3394379,SINGLE,Bisulfite-Seq,RANDOM,SRS3796473,SRX4710776,GSM3394379: Mouse_Liver_SH026; Mus musculus; Bisulfite-Seq,SAMN10085157,PRJNA491712,2496902574,mapped
GSE120137,SRR7871698,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871698.fastq,1,6568885404,,GSM3394380,SINGLE,Bisulfite-Seq,RANDOM,SRS3796474,SRX4710777,GSM3394380: Mouse_Liver_SH027; Mus musculus; Bisulfite-Seq,SAMN10085236,PRJNA491712,2100763539,mapped
GSE120137,SRR7871699,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871699.fastq,1,7521865886,,GSM3394381,SINGLE,Bisulfite-Seq,RANDOM,SRS3796475,SRX4710778,GSM3394381: Mouse_Liver_SH028; Mus musculus; Bisulfite-Seq,SAMN10085235,PRJNA491712,2404439936,mapped
GSE120137,SRR7871700,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871700.fastq,1,6549073430,,GSM3394382,SINGLE,Bisulfite-Seq,RANDOM,SRS3796476,SRX4710779,GSM3394382: Mouse_Liver_SH029; Mus musculus; Bisulfite-Seq,SAMN10085272,PRJNA491712,2094397509,mapped
GSE120137,SRR7871701,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871701.fastq,1,6296917416,,GSM3394383,SINGLE,Bisulfite-Seq,RANDOM,SRS3796479,SRX4710780,GSM3394383: Mouse_Liver_SH030; Mus musculus; Bisulfite-Seq,SAMN10085271,PRJNA491712,2014006155,mapped
GSE120137,SRR7871702,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871702.fastq,1,6690512332,,GSM3394384,SINGLE,Bisulfite-Seq,RANDOM,SRS3796478,SRX4710781,GSM3394384: Mouse_Liver_SH031; Mus musculus; Bisulfite-Seq,SAMN10085270,PRJNA491712,2139480879,mapped
GSE120137,SRR7871703,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871703.fastq,1,6461752686,,GSM3394385,SINGLE,Bisulfite-Seq,RANDOM,SRS3796477,SRX4710782,GSM3394385: Mouse_Liver_SH032; Mus musculus; Bisulfite-Seq,SAMN10085269,PRJNA491712,2066570494,mapped
GSE120137,SRR7871704,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871704.fastq,1,6375870732,,GSM3394386,SINGLE,Bisulfite-Seq,RANDOM,SRS3796480,SRX4710783,GSM3394386: Mouse_Liver_SH033; Mus musculus; Bisulfite-Seq,SAMN10085234,PRJNA491712,2039206867,mapped
GSE120137,SRR7871705,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871705.fastq,1,3618474918,,GSM3394387,SINGLE,Bisulfite-Seq,RANDOM,SRS3796481,SRX4710784,GSM3394387: Mouse_Liver_SH034; Mus musculus; Bisulfite-Seq,SAMN10085233,PRJNA491712,1160378900,mapped
GSE120137,SRR7871706,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871706.fastq,1,4333570426,,GSM3394388,SINGLE,Bisulfite-Seq,RANDOM,SRS3796482,SRX4710785,GSM3394388: Mouse_Liver_SH035; Mus musculus; Bisulfite-Seq,SAMN10085273,PRJNA491712,1388294793,mapped
GSE120137,SRR7871707,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871707.fastq,1,3579344832,,GSM3394389,SINGLE,Bisulfite-Seq,RANDOM,SRS3796484,SRX4710786,GSM3394389: Mouse_Liver_SH036; Mus musculus; Bisulfite-Seq,SAMN10085268,PRJNA491712,1147903077,mapped
GSE120137,SRR7871708,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871708.fastq,1,3491477454,,GSM3394390,SINGLE,Bisulfite-Seq,RANDOM,SRS3796485,SRX4710787,GSM3394390: Mouse_Liver_SH037; Mus musculus; Bisulfite-Seq,SAMN10085267,PRJNA491712,1119811442,mapped
GSE120137,SRR7871709,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871709.fastq,1,3970287304,,GSM3394391,SINGLE,Bisulfite-Seq,RANDOM,SRS3796486,SRX4710788,GSM3394391: Mouse_Liver_SH038; Mus musculus; Bisulfite-Seq,SAMN10085266,PRJNA491712,1272394364,mapped
GSE120137,SRR7871710,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871710.fastq,1,3632553552,,GSM3394392,SINGLE,Bisulfite-Seq,RANDOM,SRS3796488,SRX4710789,GSM3394392: Mouse_Liver_SH039; Mus musculus; Bisulfite-Seq,SAMN10085265,PRJNA491712,1164765431,mapped
GSE120137,SRR7871711,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871711.fastq,1,3620371926,,GSM3394393,SINGLE,Bisulfite-Seq,RANDOM,SRS3796487,SRX4710790,GSM3394393: Mouse_Liver_SH040; Mus musculus; Bisulfite-Seq,SAMN10085264,PRJNA491712,1160886425,mapped
GSE120137,SRR7871712,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871712.fastq,1,2850229474,,GSM3394394,SINGLE,Bisulfite-Seq,RANDOM,SRS3796490,SRX4710791,GSM3394394: Mouse_Liver_SH041; Mus musculus; Bisulfite-Seq,SAMN10085263,PRJNA491712,914836790,mapped
GSE120137,SRR7871713,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871713.fastq,1,3890932204,,GSM3394395,SINGLE,Bisulfite-Seq,RANDOM,SRS3796489,SRX4710792,GSM3394395: Mouse_Liver_SH042; Mus musculus; Bisulfite-Seq,SAMN10085262,PRJNA491712,1247107095,mapped
GSE120137,SRR7871714,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871714.fastq,1,8283155824,,GSM3394396,SINGLE,Bisulfite-Seq,RANDOM,SRS3796492,SRX4710793,GSM3394396: Mouse_Liver_SH043; Mus musculus; Bisulfite-Seq,SAMN10085261,PRJNA491712,2646912757,mapped
GSE120137,SRR7871715,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871715.fastq,1,7922816118,,GSM3394397,SINGLE,Bisulfite-Seq,RANDOM,SRS3796491,SRX4710794,GSM3394397: Mouse_Liver_SH044; Mus musculus; Bisulfite-Seq,SAMN10085260,PRJNA491712,2532060607,mapped
GSE120137,SRR7871717,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871717.fastq,1,6260602774,,GSM3394399,SINGLE,Bisulfite-Seq,RANDOM,SRS3796494,SRX4710796,GSM3394399: Mouse_Liver_SH046; Mus musculus; Bisulfite-Seq,SAMN10085258,PRJNA491712,2002261269,mapped
GSE120137,SRR7871718,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871718.fastq,1,6080711356,,GSM3394400,SINGLE,Bisulfite-Seq,RANDOM,SRS3796495,SRX4710797,GSM3394400: Mouse_Liver_SH047; Mus musculus; Bisulfite-Seq,SAMN10085257,PRJNA491712,1944927508,mapped
GSE120137,SRR7871719,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871719.fastq,1,4405465316,,GSM3394401,SINGLE,Bisulfite-Seq,RANDOM,SRS3796498,SRX4710798,GSM3394401: Mouse_Liver_SH048; Mus musculus; Bisulfite-Seq,SAMN10085256,PRJNA491712,1411079383,mapped
GSE120137,SRR7871720,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871720.fastq,1,8536637420,,GSM3394402,SINGLE,Bisulfite-Seq,RANDOM,SRS3796496,SRX4710799,GSM3394402: Mouse_Liver_SH049; Mus musculus; Bisulfite-Seq,SAMN10085255,PRJNA491712,2727789214,mapped
GSE120137,SRR7871722,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871722.fastq,1,5592912454,,GSM3394404,SINGLE,Bisulfite-Seq,RANDOM,SRS3796499,SRX4710801,GSM3394404: Mouse_Liver_SH051; Mus musculus; Bisulfite-Seq,SAMN10085253,PRJNA491712,1789675863,mapped
GSE120137,SRR7871723,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871723.fastq,1,3013876638,,GSM3394405,SINGLE,Bisulfite-Seq,RANDOM,SRS3796500,SRX4710802,GSM3394405: Mouse_Liver_SH052; Mus musculus; Bisulfite-Seq,SAMN10085293,PRJNA491712,967368506,mapped
GSE120137,SRR7871724,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871724.fastq,1,6270734636,,GSM3394406,SINGLE,Bisulfite-Seq,RANDOM,SRS3796503,SRX4710803,GSM3394406: Mouse_Liver_SH053; Mus musculus; Bisulfite-Seq,SAMN10085292,PRJNA491712,2005609318,mapped
GSE120137,SRR7871725,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871725.fastq,1,2459000840,,GSM3394407,SINGLE,Bisulfite-Seq,RANDOM,SRS3796504,SRX4710804,GSM3394407: Mouse_Liver_SH054; Mus musculus; Bisulfite-Seq,SAMN10085291,PRJNA491712,789386508,mapped
GSE120137,SRR7871726,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871726.fastq,1,6320871662,,GSM3394408,SINGLE,Bisulfite-Seq,RANDOM,SRS3796505,SRX4710805,GSM3394408: Mouse_Liver_SH055; Mus musculus; Bisulfite-Seq,SAMN10085290,PRJNA491712,2021593881,mapped
GSE120137,SRR7871728,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871728.fastq,1,5259626724,,GSM3394410,SINGLE,Bisulfite-Seq,RANDOM,SRS3796506,SRX4710807,GSM3394410: Mouse_Liver_SH057; Mus musculus; Bisulfite-Seq,SAMN10085288,PRJNA491712,1683382958,mapped
GSE120137,SRR7871729,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871729.fastq,1,4393331466,,GSM3394411,SINGLE,Bisulfite-Seq,RANDOM,SRS3796502,SRX4710808,GSM3394411: Mouse_Liver_SH058; Mus musculus; Bisulfite-Seq,SAMN10085287,PRJNA491712,1407285217,mapped
GSE120137,SRR7871730,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871730.fastq,1,4639261208,,GSM3394412,SINGLE,Bisulfite-Seq,RANDOM,SRS3796507,SRX4710809,GSM3394412: Mouse_Liver_SH059; Mus musculus; Bisulfite-Seq,SAMN10085283,PRJNA491712,1485663641,mapped
GSE120137,SRR7871731,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871731.fastq,1,2371607500,,GSM3394413,SINGLE,Bisulfite-Seq,RANDOM,SRS3796508,SRX4710810,GSM3394413: Mouse_Liver_SH060; Mus musculus; Bisulfite-Seq,SAMN10085282,PRJNA491712,761384359,mapped
GSE120137,SRR7871732,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871732.fastq,1,4149768410,,GSM3394414,SINGLE,Bisulfite-Seq,RANDOM,SRS3796509,SRX4710811,GSM3394414: Mouse_Lung_SH001; Mus musculus; Bisulfite-Seq,SAMN10085281,PRJNA491712,1329591876,mapped
GSE120137,SRR7871733,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871733.fastq,1,4268675526,,GSM3394415,SINGLE,Bisulfite-Seq,RANDOM,SRS3796510,SRX4710812,GSM3394415: Mouse_Lung_SH002; Mus musculus; Bisulfite-Seq,SAMN10085280,PRJNA491712,1367584541,mapped
GSE120137,SRR7871734,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871734.fastq,1,4766003176,,GSM3394416,SINGLE,Bisulfite-Seq,RANDOM,SRS3796511,SRX4710813,GSM3394416: Mouse_Lung_SH003; Mus musculus; Bisulfite-Seq,SAMN10085286,PRJNA491712,1526089194,mapped
GSE120137,SRR7871735,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871735.fastq,1,4166289908,,GSM3394417,SINGLE,Bisulfite-Seq,RANDOM,SRS3796512,SRX4710814,GSM3394417: Mouse_Lung_SH004; Mus musculus; Bisulfite-Seq,SAMN10085285,PRJNA491712,1334981236,mapped
GSE120137,SRR7871736,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871736.fastq,1,2387901250,,GSM3394418,SINGLE,Bisulfite-Seq,RANDOM,SRS3796514,SRX4710815,GSM3394418: Mouse_Lung_SH005; Mus musculus; Bisulfite-Seq,SAMN10085284,PRJNA491712,766539500,mapped
GSE120137,SRR7871737,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871737.fastq,1,3344850650,,GSM3394419,SINGLE,Bisulfite-Seq,RANDOM,SRS3796513,SRX4710816,GSM3394419: Mouse_Lung_SH006; Mus musculus; Bisulfite-Seq,SAMN10085279,PRJNA491712,1073028141,mapped
GSE120137,SRR7871738,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871738.fastq,1,3862564352,,GSM3394420,SINGLE,Bisulfite-Seq,RANDOM,SRS3796516,SRX4710817,GSM3394420: Mouse_Lung_SH007; Mus musculus; Bisulfite-Seq,SAMN10085278,PRJNA491712,1238072039,mapped
GSE120137,SRR7871739,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871739.fastq,1,3866091644,,GSM3394421,SINGLE,Bisulfite-Seq,RANDOM,SRS3796517,SRX4710818,GSM3394421: Mouse_Lung_SH008; Mus musculus; Bisulfite-Seq,SAMN10085277,PRJNA491712,1239248992,mapped
GSE120137,SRR7871740,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871740.fastq,1,3566476552,,GSM3394422,SINGLE,Bisulfite-Seq,RANDOM,SRS3796518,SRX4710819,GSM3394422: Mouse_Lung_SH009; Mus musculus; Bisulfite-Seq,SAMN10085276,PRJNA491712,1143737534,mapped
GSE120137,SRR7871741,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871741.fastq,1,4418701950,,GSM3394423,SINGLE,Bisulfite-Seq,RANDOM,SRS3796515,SRX4710820,GSM3394423: Mouse_Lung_SH010; Mus musculus; Bisulfite-Seq,SAMN10085275,PRJNA491712,1415287548,mapped
GSE120137,SRR7871742,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871742.fastq,1,3312340352,,GSM3394424,SINGLE,Bisulfite-Seq,RANDOM,SRS3796519,SRX4710821,GSM3394424: Mouse_Lung_SH011; Mus musculus; Bisulfite-Seq,SAMN10085274,PRJNA491712,1062734322,mapped
GSE120137,SRR7871743,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871743.fastq,1,3351522010,,GSM3394425,SINGLE,Bisulfite-Seq,RANDOM,SRS3796520,SRX4710822,GSM3394425: Mouse_Lung_SH012; Mus musculus; Bisulfite-Seq,SAMN10085318,PRJNA491712,1075235193,mapped
GSE120137,SRR7871744,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871744.fastq,1,3619598540,,GSM3394426,SINGLE,Bisulfite-Seq,RANDOM,SRS3796521,SRX4710823,GSM3394426: Mouse_Lung_SH013; Mus musculus; Bisulfite-Seq,SAMN10085317,PRJNA491712,1160567568,mapped
GSE120137,SRR7871745,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871745.fastq,1,2549176862,,GSM3394427,SINGLE,Bisulfite-Seq,RANDOM,SRS3796524,SRX4710824,GSM3394427: Mouse_Lung_SH014; Mus musculus; Bisulfite-Seq,SAMN10085316,PRJNA491712,818265539,mapped
GSE120137,SRR7871746,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871746.fastq,1,4090607588,,GSM3394428,SINGLE,Bisulfite-Seq,RANDOM,SRS3796523,SRX4710825,GSM3394428: Mouse_Lung_SH015; Mus musculus; Bisulfite-Seq,SAMN10085315,PRJNA491712,1310651447,mapped
GSE120137,SRR7871747,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871747.fastq,1,4006378178,,GSM3394429,SINGLE,Bisulfite-Seq,RANDOM,SRS3796522,SRX4710826,GSM3394429: Mouse_Lung_SH016; Mus musculus; Bisulfite-Seq,SAMN10085314,PRJNA491712,1283880084,mapped
GSE120137,SRR7871748,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871748.fastq,1,4544046712,,GSM3394430,SINGLE,Bisulfite-Seq,RANDOM,SRS3796526,SRX4710827,GSM3394430: Mouse_Lung_SH017; Mus musculus; Bisulfite-Seq,SAMN10085313,PRJNA491712,1455540593,mapped
GSE120137,SRR7871749,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871749.fastq,1,4122757440,,GSM3394431,SINGLE,Bisulfite-Seq,RANDOM,SRS3796525,SRX4710828,GSM3394431: Mouse_Lung_SH018; Mus musculus; Bisulfite-Seq,SAMN10085312,PRJNA491712,1321351185,mapped
GSE120137,SRR7871750,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871750.fastq,1,5393341496,,GSM3394432,SINGLE,Bisulfite-Seq,RANDOM,SRS3796527,SRX4710829,GSM3394432: Mouse_Lung_SH019; Mus musculus; Bisulfite-Seq,SAMN10085311,PRJNA491712,1726390980,mapped
GSE120137,SRR7871751,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871751.fastq,1,4766376420,,GSM3394433,SINGLE,Bisulfite-Seq,RANDOM,SRS3796529,SRX4710830,GSM3394433: Mouse_Lung_SH020; Mus musculus; Bisulfite-Seq,SAMN10085310,PRJNA491712,1526464914,mapped
GSE120137,SRR7871752,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871752.fastq,1,3126418632,,GSM3394434,SINGLE,Bisulfite-Seq,RANDOM,SRS3796531,SRX4710831,GSM3394434: Mouse_Lung_SH021; Mus musculus; Bisulfite-Seq,SAMN10085309,PRJNA491712,1003606700,mapped
GSE120137,SRR7871753,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871753.fastq,1,3537760286,,GSM3394435,SINGLE,Bisulfite-Seq,RANDOM,SRS3796528,SRX4710832,GSM3394435: Mouse_Lung_SH022; Mus musculus; Bisulfite-Seq,SAMN10085308,PRJNA491712,1134793479,mapped
GSE120137,SRR7871754,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871754.fastq,1,3373668326,,GSM3394436,SINGLE,Bisulfite-Seq,RANDOM,SRS3796530,SRX4710833,GSM3394436: Mouse_Lung_SH023; Mus musculus; Bisulfite-Seq,SAMN10085307,PRJNA491712,1082475479,mapped
GSE120137,SRR7871755,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871755.fastq,1,4215270214,,GSM3394437,SINGLE,Bisulfite-Seq,RANDOM,SRS3796532,SRX4710834,GSM3394437: Mouse_Lung_SH024; Mus musculus; Bisulfite-Seq,SAMN10085306,PRJNA491712,1350780969,mapped
GSE120137,SRR7871794,/data/mouse_methyl/raw/GSE120137/fastq/SRR7871794.fastq,1,4754555980,,GSM3394476,SINGLE,Bisulfite-Seq,RANDOM,SRS3796570,SRX4710873,GSM3394476: Mouse_Muscle_SH006; Mus musculus; Bisulfite-Seq,SAMN10085391,PRJNA491712,1522521874,mapped
