dataset,run_accession,sample_id,library_layout,fastq_count,mates_present,missing_mate,pairing_status,total_size_bytes,total_size_gib,local_paths
GSE120137,SRR7872141,GSM3394677,SINGLE,1,,,single_or_unknown,6684583550,6.225504,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872141.fastq
GSE120137,SRR7872142,GSM3394677,SINGLE,1,2,1,incomplete_paired,1703580888,1.586583,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872142_2.fastq
GSE120137,SRR7872143,GSM3394678,SINGLE,1,,,single_or_unknown,7218218796,6.72249,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872143.fastq
GSE120137,SRR7872144,GSM3394678,SINGLE,1,2,1,incomplete_paired,1842662992,1.716114,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872144_2.fastq
GSE120137,SRR7872145,GSM3394679,SINGLE,1,,,single_or_unknown,6608470354,6.154618,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872145.fastq
GSE120137,SRR7872146,GSM3394679,SINGLE,1,2,1,incomplete_paired,1683743572,1.568108,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872146_2.fastq
GSE120137,SRR7872147,GSM3394680,SINGLE,1,,,single_or_unknown,7441828398,6.930743,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872147.fastq
GSE120137,SRR7872148,GSM3394680,SINGLE,1,2,1,incomplete_paired,1900939656,1.770388,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872148_2.fastq
GSE120137,SRR7872149,GSM3394681,SINGLE,1,,,single_or_unknown,7766385294,7.23301,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872149.fastq
GSE120137,SRR7872150,GSM3394681,SINGLE,1,2,1,incomplete_paired,1985536140,1.849175,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872150_2.fastq
GSE120137,SRR7872151,GSM3394682,SINGLE,1,,,single_or_unknown,5904493900,5.498988,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872151.fastq
GSE120137,SRR7872152,GSM3394682,SINGLE,1,2,1,incomplete_paired,1500256840,1.397223,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872152_2.fastq
GSE120137,SRR7872153,GSM3394683,SINGLE,1,,,single_or_unknown,7596326566,7.07463,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872153.fastq
GSE120137,SRR7872154,GSM3394683,SINGLE,1,2,1,incomplete_paired,1941207596,1.80789,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872154_2.fastq
GSE120137,SRR7872155,GSM3394684,SINGLE,1,,,single_or_unknown,7127610824,6.638105,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872155.fastq
GSE120137,SRR7872156,GSM3394684,SINGLE,1,2,1,incomplete_paired,1819049996,1.694122,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872156_2.fastq
GSE120137,SRR7872157,GSM3394685,SINGLE,1,,,single_or_unknown,7014621506,6.532875,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872157.fastq
GSE120137,SRR7872158,GSM3394685,SINGLE,1,2,1,incomplete_paired,1789597852,1.666693,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872158_2.fastq
GSE120137,SRR7872159,GSM3394686,SINGLE,1,,,single_or_unknown,6018550718,5.605212,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872159.fastq
GSE120137,SRR7872160,GSM3394686,SINGLE,1,2,1,incomplete_paired,1529978912,1.424904,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872160_2.fastq
GSE120137,SRR7872161,GSM3394687,SINGLE,1,,,single_or_unknown,6093360404,5.674884,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872161.fastq
GSE120137,SRR7872162,GSM3394687,SINGLE,1,2,1,incomplete_paired,1549475092,1.443061,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872162_2.fastq
GSE120137,SRR7872163,GSM3394688,SINGLE,1,,,single_or_unknown,5920265986,5.513677,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872163.fastq
GSE120137,SRR7872164,GSM3394688,SINGLE,1,2,1,incomplete_paired,1504362616,1.401047,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872164_2.fastq
GSE120137,SRR7872165,GSM3394689,SINGLE,1,,,single_or_unknown,6871118334,6.399228,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872165.fastq
GSE120137,SRR7872166,GSM3394689,SINGLE,1,2,1,incomplete_paired,1752184120,1.631849,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872166_2.fastq
GSE120137,SRR7872167,GSM3394690,SINGLE,1,,,single_or_unknown,7538938836,7.021184,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872167.fastq
GSE120137,SRR7872168,GSM3394690,SINGLE,1,2,1,incomplete_paired,1926239104,1.79395,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872168_2.fastq
GSE120137,SRR7872169,GSM3394691,SINGLE,1,,,single_or_unknown,7432380202,6.921943,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872169.fastq
GSE120137,SRR7872170,GSM3394691,SINGLE,1,2,1,incomplete_paired,1898467800,1.768086,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872170_2.fastq
GSE120137,SRR7872171,GSM3394692,SINGLE,1,,,single_or_unknown,7975738432,7.427985,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872171.fastq
GSE120137,SRR7872172,GSM3394692,SINGLE,1,2,1,incomplete_paired,2040083124,1.899975,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872172_2.fastq
GSE120137,SRR7872173,GSM3394693,SINGLE,1,,,single_or_unknown,7934394514,7.389481,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872173.fastq
GSE120137,SRR7872174,GSM3394693,SINGLE,1,2,1,incomplete_paired,2029311948,1.889944,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872174_2.fastq
GSE120137,SRR7872175,GSM3394694,SINGLE,1,,,single_or_unknown,6876265074,6.404021,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872175.fastq
GSE120137,SRR7872176,GSM3394694,SINGLE,1,2,1,incomplete_paired,1753528608,1.633101,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872176_2.fastq
GSE120137,SRR7872177,GSM3394695,SINGLE,1,,,single_or_unknown,6868378890,6.396676,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872177.fastq
GSE120137,SRR7872178,GSM3394695,SINGLE,1,2,1,incomplete_paired,1751472592,1.631186,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872178_2.fastq
GSE120137,SRR7872179,GSM3394696,SINGLE,1,,,single_or_unknown,6760618172,6.296316,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872179.fastq
GSE120137,SRR7872180,GSM3394696,SINGLE,1,2,1,incomplete_paired,1723383612,1.605026,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872180_2.fastq
GSE120137,SRR7872181,GSM3394697,SINGLE,1,,,single_or_unknown,7664929640,7.138522,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872181.fastq
GSE120137,SRR7872182,GSM3394697,SINGLE,1,2,1,incomplete_paired,1959077768,1.824533,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872182_2.fastq
GSE120137,SRR7872183,GSM3394698,SINGLE,1,,,single_or_unknown,6820864962,6.352426,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872183.fastq
GSE120137,SRR7872184,GSM3394698,SINGLE,1,2,1,incomplete_paired,1739077708,1.619642,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872184_2.fastq
GSE120137,SRR7872185,GSM3394699,SINGLE,1,,,single_or_unknown,8246299942,7.679965,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872185.fastq
GSE120137,SRR7872186,GSM3394699,SINGLE,1,2,1,incomplete_paired,2110588612,1.965639,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872186_2.fastq
GSE120137,SRR7872188,GSM3394700,SINGLE,1,2,1,incomplete_paired,1610862736,1.500233,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872188_2.fastq
GSE120137,SRR7872189,GSM3394701,SINGLE,1,,,single_or_unknown,7620705536,7.097335,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872189.fastq
GSE120137,SRR7872190,GSM3394701,SINGLE,1,2,1,incomplete_paired,1947543912,1.813792,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872190_2.fastq
GSE120137,SRR7872191,GSM3394702,SINGLE,1,,,single_or_unknown,7496161510,6.981344,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872191.fastq
GSE120137,SRR7872192,GSM3394702,SINGLE,1,2,1,incomplete_paired,1915086128,1.783563,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872192_2.fastq
GSE120137,SRR7872193,GSM3394703,SINGLE,1,,,single_or_unknown,5767520188,5.371422,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872193.fastq
GSE120137,SRR7872194,GSM3394703,SINGLE,1,2,1,incomplete_paired,1464541060,1.36396,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872194_2.fastq
GSE120137,SRR7872195,GSM3394704,SINGLE,1,,,single_or_unknown,7673942392,7.146916,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872195.fastq
GSE120137,SRR7872196,GSM3394704,SINGLE,1,2,1,incomplete_paired,1961419628,1.826714,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872196_2.fastq
GSE120137,SRR7872197,GSM3394705,SINGLE,1,,,single_or_unknown,7911498048,7.368157,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872197.fastq
GSE120137,SRR7872198,GSM3394705,SINGLE,1,2,1,incomplete_paired,2023332316,1.884375,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872198_2.fastq
GSE120137,SRR7872200,GSM3394706,SINGLE,1,2,1,incomplete_paired,1988783372,1.852199,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872200_2.fastq
GSE120137,SRR7872201,GSM3394707,SINGLE,1,,,single_or_unknown,7233845232,6.737043,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872201.fastq
GSE120137,SRR7872202,GSM3394707,SINGLE,1,2,1,incomplete_paired,1846713384,1.719886,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872202_2.fastq
GSE120137,SRR7872203,GSM3394708,SINGLE,1,,,single_or_unknown,5375559222,5.00638,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872203.fastq
GSE120137,SRR7872204,GSM3394708,SINGLE,1,2,1,incomplete_paired,1362386008,1.268821,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872204_2.fastq
GSE120137,SRR7872205,GSM3394709,SINGLE,1,,,single_or_unknown,7575892170,7.055599,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872205.fastq
GSE120137,SRR7872206,GSM3394709,SINGLE,1,2,1,incomplete_paired,1935864144,1.802914,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872206_2.fastq
GSE120137,SRR7872207,GSM3394710,SINGLE,1,,,single_or_unknown,6984495738,6.504819,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872207.fastq
GSE120137,SRR7872208,GSM3394710,SINGLE,1,2,1,incomplete_paired,1781726332,1.659362,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872208_2.fastq
GSE120137,SRR7872209,GSM3394711,SINGLE,1,,,single_or_unknown,6961735314,6.483621,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872209.fastq
GSE120137,SRR7872210,GSM3394711,SINGLE,1,2,1,incomplete_paired,1775795276,1.653838,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872210_2.fastq
GSE120137,SRR7872211,GSM3394712,SINGLE,1,,,single_or_unknown,5406652868,5.035338,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872211.fastq
GSE120137,SRR7872212,GSM3394712,SINGLE,1,2,1,incomplete_paired,1370490380,1.276369,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872212_2.fastq
GSE120137,SRR7872213,GSM3394713,SINGLE,1,,,single_or_unknown,6733650002,6.2712,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872213.fastq
GSE120137,SRR7872214,GSM3394713,SINGLE,1,2,1,incomplete_paired,1716347360,1.598473,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872214_2.fastq
GSE120137,SRR7872215,GSM3394714,SINGLE,1,,,single_or_unknown,7993141084,7.444193,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872215.fastq
GSE120137,SRR7872216,GSM3394714,SINGLE,1,2,1,incomplete_paired,2044608696,1.90419,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872216_2.fastq
GSE120137,SRR7872217,GSM3394715,SINGLE,1,,,single_or_unknown,6823771222,6.355132,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872217.fastq
GSE120137,SRR7872218,GSM3394715,SINGLE,1,2,1,incomplete_paired,1739832108,1.620345,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872218_2.fastq
GSE120137,SRR7872219,GSM3394716,SINGLE,1,,,single_or_unknown,7417432574,6.908022,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872219.fastq
GSE120137,SRR7872220,GSM3394716,SINGLE,1,2,1,incomplete_paired,1894565528,1.764452,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872220_2.fastq
GSE120137,SRR7872221,GSM3394717,SINGLE,1,,,single_or_unknown,8967383666,8.351527,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872221.fastq
GSE120137,SRR7872222,GSM3394717,SINGLE,1,2,1,incomplete_paired,2298528328,2.140671,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872222_2.fastq
GSE120137,SRR7872223,GSM3394718,SINGLE,1,,,single_or_unknown,8379248860,7.803784,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872223.fastq
GSE120137,SRR7872224,GSM3394718,SINGLE,1,2,1,incomplete_paired,2145245104,1.997915,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872224_2.fastq
GSE120137,SRR7872225,GSM3394719,SINGLE,1,,,single_or_unknown,7514210622,6.998154,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872225.fastq
GSE120137,SRR7872226,GSM3394719,SINGLE,1,2,1,incomplete_paired,1919783464,1.787938,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872226_2.fastq
GSE120137,SRR7872227,GSM3394720,SINGLE,1,,,single_or_unknown,7546744888,7.028454,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872227.fastq
GSE120137,SRR7872228,GSM3394720,SINGLE,1,2,1,incomplete_paired,1928266876,1.795838,/data/mouse_methyl/raw/GSE120137/fastq/SRR7872228_2.fastq
GSE121141,SRR8032927,GSM3426754,PAIRED,2,1;2,,complete_pair,8170660872,7.609521,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032927_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032927_2.fastq
GSE121141,SRR8032928,GSM3426754,PAIRED,2,1;2,,complete_pair,8279836680,7.711199,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032928_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032928_2.fastq
GSE121141,SRR8032929,GSM3426755,PAIRED,2,1;2,,complete_pair,12333271560,11.486254,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032929_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032929_2.fastq
GSE121141,SRR8032930,GSM3426755,PAIRED,2,1;2,,complete_pair,11994691080,11.170927,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032930_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032930_2.fastq
GSE121141,SRR8032932,GSM3426757,PAIRED,2,1;2,,complete_pair,22229095944,20.702459,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032932_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032932_2.fastq
GSE121141,SRR8032933,GSM3426757,PAIRED,2,1;2,,complete_pair,22492128264,20.947427,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032933_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032933_2.fastq
GSE121141,SRR8032934,GSM3426758,PAIRED,2,1;2,,complete_pair,30477651720,28.384525,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032934_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032934_2.fastq
GSE121141,SRR8032935,GSM3426759,PAIRED,2,1;2,,complete_pair,15846361608,14.758074,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032935_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032935_2.fastq
GSE121141,SRR8032936,GSM3426759,PAIRED,2,1;2,,complete_pair,15519447048,14.453611,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032936_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032936_2.fastq
GSE121141,SRR8032937,GSM3426760,PAIRED,2,1;2,,complete_pair,12467574024,11.611333,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032937_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032937_2.fastq
GSE121141,SRR8032938,GSM3426760,PAIRED,2,1;2,,complete_pair,13148035848,12.245063,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032938_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032938_2.fastq
GSE121141,SRR8032939,GSM3426761,PAIRED,2,1;2,,complete_pair,15856943112,14.767929,/data/mouse_methyl/raw/GSE121141/fastq/SRR8032939_1.fastq;/data/mouse_methyl/raw/GSE121141/fastq/SRR8032939_2.fastq
GSE60012,SRR1534514,GSM1463666,PAIRED,2,1;2,,complete_pair,10727309324,9.990585,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534514_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534514_2.fastq
GSE60012,SRR1534515,GSM1463667,PAIRED,2,1;2,,complete_pair,7203897028,6.709152,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534515_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534515_2.fastq
GSE60012,SRR1534516,GSM1463668,PAIRED,2,1;2,,complete_pair,11976744908,11.154213,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534516_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534516_2.fastq
GSE60012,SRR1534517,GSM1463669,PAIRED,2,1;2,,complete_pair,8444706924,7.864746,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534517_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534517_2.fastq
GSE60012,SRR1534518,GSM1463670,PAIRED,2,1;2,,complete_pair,5432942464,5.059822,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534518_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534518_2.fastq
GSE60012,SRR1534519,GSM1463671,PAIRED,2,1;2,,complete_pair,8268536764,7.700675,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534519_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534519_2.fastq
GSE60012,SRR1534520,GSM1463672,PAIRED,2,1;2,,complete_pair,5396933344,5.026286,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534520_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534520_2.fastq
GSE60012,SRR1534521,GSM1463673,PAIRED,2,1;2,,complete_pair,9785648036,9.113595,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534521_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534521_2.fastq
GSE60012,SRR1534522,GSM1463674,PAIRED,2,1;2,,complete_pair,5198990472,4.841937,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534522_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534522_2.fastq
GSE60012,SRR1534523,GSM1463675,PAIRED,2,1;2,,complete_pair,5372956168,5.003955,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534523_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534523_2.fastq
GSE60012,SRR1534524,GSM1463676,PAIRED,2,1;2,,complete_pair,5576021224,5.193074,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534524_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534524_2.fastq
GSE60012,SRR1534525,GSM1463677,PAIRED,2,1;2,,complete_pair,4184886448,3.897479,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534525_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534525_2.fastq
GSE60012,SRR1534526,GSM1463678,PAIRED,2,1;2,,complete_pair,10007142000,9.319877,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534526_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534526_2.fastq
GSE60012,SRR1534527,GSM1463679,PAIRED,2,1;2,,complete_pair,7873038628,7.332339,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534527_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534527_2.fastq
GSE60012,SRR1534528,GSM1463680,PAIRED,2,1;2,,complete_pair,7032833964,6.549837,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534528_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534528_2.fastq
GSE60012,SRR1534529,GSM1463681,PAIRED,2,1;2,,complete_pair,7983792960,7.435487,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534529_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534529_2.fastq
GSE60012,SRR1534530,GSM1463682,PAIRED,2,1;2,,complete_pair,4263509832,3.970703,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534530_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534530_2.fastq
GSE60012,SRR1534531,GSM1463683,PAIRED,2,1;2,,complete_pair,11864025968,11.049235,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534531_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534531_2.fastq
GSE60012,SRR1534532,GSM1463684,PAIRED,2,1;2,,complete_pair,8921355520,8.30866,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534532_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534532_2.fastq
GSE60012,SRR1534533,GSM1463685,PAIRED,2,1;2,,complete_pair,6413340248,5.972889,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534533_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534533_2.fastq
GSE60012,SRR1534534,GSM1463686,PAIRED,2,1;2,,complete_pair,7081102916,6.594791,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534534_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534534_2.fastq
GSE60012,SRR1534535,GSM1463687,PAIRED,2,1;2,,complete_pair,11136177972,10.371374,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534535_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534535_2.fastq
GSE60012,SRR1534536,GSM1463688,PAIRED,2,1;2,,complete_pair,8380717692,7.805152,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534536_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534536_2.fastq
GSE60012,SRR1534537,GSM1463689,PAIRED,2,1;2,,complete_pair,6823724404,6.355089,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534537_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534537_2.fastq
GSE60012,SRR1534538,GSM1463690,PAIRED,2,1;2,,complete_pair,11579792036,10.784522,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534538_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534538_2.fastq
GSE60012,SRR1534539,GSM1463691,PAIRED,2,1;2,,complete_pair,8293837068,7.724238,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534539_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534539_2.fastq
GSE60012,SRR1534540,GSM1463692,PAIRED,2,1;2,,complete_pair,9306312188,8.667179,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534540_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534540_2.fastq
GSE60012,SRR1534541,GSM1463693,PAIRED,2,1;2,,complete_pair,7849457976,7.310377,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534541_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534541_2.fastq
GSE60012,SRR1534542,GSM1463694,PAIRED,2,1;2,,complete_pair,6892537516,6.419176,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534542_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534542_2.fastq
GSE60012,SRR1534543,GSM1463695,PAIRED,2,1;2,,complete_pair,10267001936,9.561891,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534543_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534543_2.fastq
GSE60012,SRR1534544,GSM1463696,PAIRED,2,1;2,,complete_pair,9856423024,9.179509,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534544_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534544_2.fastq
GSE60012,SRR1534545,GSM1463697,PAIRED,2,1;2,,complete_pair,6144836584,5.722825,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534545_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534545_2.fastq
GSE60012,SRR1534546,GSM1463698,PAIRED,2,1;2,,complete_pair,9310455332,8.671037,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534546_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534546_2.fastq
GSE60012,SRR1534547,GSM1463699,PAIRED,2,1;2,,complete_pair,6833071732,6.363794,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534547_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534547_2.fastq
GSE60012,SRR1534548,GSM1463700,PAIRED,2,1;2,,complete_pair,5465306968,5.089964,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534548_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534548_2.fastq
GSE60012,SRR1534549,GSM1463701,PAIRED,2,1;2,,complete_pair,17658041384,16.445333,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534549_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534549_2.fastq
GSE60012,SRR1534550,GSM1463702,PAIRED,2,1;2,,complete_pair,6648759932,6.19214,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534550_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534550_2.fastq
GSE60012,SRR1534551,GSM1463703,PAIRED,2,1;2,,complete_pair,10552369172,9.82766,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534551_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534551_2.fastq
GSE60012,SRR1534552,GSM1463704,PAIRED,2,1;2,,complete_pair,9796266964,9.123485,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534552_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534552_2.fastq
GSE60012,SRR1534553,GSM1463705,PAIRED,2,1;2,,complete_pair,4023502424,3.747179,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534553_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534553_2.fastq
GSE60012,SRR1534554,GSM1463706,PAIRED,2,1;2,,complete_pair,9683269276,9.018247,/data/mouse_methyl/raw/GSE60012/fastq/SRR1534554_1.fastq;/data/mouse_methyl/raw/GSE60012/fastq/SRR1534554_2.fastq
