archive_or_file,available,content_type,dataset,filelist_error,filelist_size_bytes,filelist_time,filelist_type,head_error,http_status,remote_last_modified,remote_size_bytes,supplement_name,supplement_url
File,,,GSE266961,,37834277,01/21/2025 15:47:34,BW,,,,,GSM8768009_RREMseq2ng_Tconv4.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768009_RREMseq2ng_Tconv4.bw
File,,,GSE266961,,29706582,01/20/2025 11:35:00,BEDGRAPH,,,,,GSM8768009_RREMseq2ng_Tconv4_S2_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768009_RREMseq2ng_Tconv4_S2_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,31543288,01/20/2025 11:35:13,COV,,,,,GSM8768009_RREMseq2ng_Tconv4_S2_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768009_RREMseq2ng_Tconv4_S2_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,24096539,01/21/2025 15:47:38,BW,,,,,GSM8768010_RREMseq2ng_Tconv5.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768010_RREMseq2ng_Tconv5.bw
File,,,GSE266961,,17914202,01/20/2025 11:35:01,BEDGRAPH,,,,,GSM8768010_RREMseq2ng_Tconv5_S3_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768010_RREMseq2ng_Tconv5_S3_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,19508648,01/20/2025 11:35:14,COV,,,,,GSM8768010_RREMseq2ng_Tconv5_S3_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768010_RREMseq2ng_Tconv5_S3_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,219855938,01/28/2025 15:34:36,BW,,,,,GSM8768011_WGBS_Treg1.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768011_WGBS_Treg1.bw
File,,,GSE266961,,189496983,01/28/2025 15:23:49,BEDGRAPH,,,,,GSM8768011_WGBS_Treg1_S3_CpG_context_merged.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768011_WGBS_Treg1_S3_CpG_context_merged.bedGraph.gz
File,,,GSE266961,,188987097,01/23/2025 11:50:51,COV,,,,,GSM8768011_WGBS_Treg1_S3_CpG_context_merged.gz.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768011_WGBS_Treg1_S3_CpG_context_merged.gz.bismark.cov.gz
File,,,GSE266961,,233834668,01/28/2025 15:35:30,BW,,,,,GSM8768012_WGBS_Treg2.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768012_WGBS_Treg2.bw
File,,,GSE266961,,204976329,01/28/2025 15:23:49,BEDGRAPH,,,,,GSM8768012_WGBS_Treg2_S4_CpG_context_merged.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768012_WGBS_Treg2_S4_CpG_context_merged.bedGraph.gz
File,,,GSE266961,,204093164,01/23/2025 11:50:50,COV,,,,,GSM8768012_WGBS_Treg2_S4_CpG_context_merged.gz.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768012_WGBS_Treg2_S4_CpG_context_merged.gz.bismark.cov.gz
File,,,GSE266961,,232638937,01/28/2025 15:36:23,BW,,,,,GSM8768013_WGBS_Treg3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768013_WGBS_Treg3.bw
File,,,GSE266961,,203395917,01/28/2025 15:24:29,BEDGRAPH,,,,,GSM8768013_WGBS_Treg3_S3_CpG_context_merged.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768013_WGBS_Treg3_S3_CpG_context_merged.bedGraph.gz
File,,,GSE266961,,203491390,01/23/2025 11:49:17,COV,,,,,GSM8768013_WGBS_Treg3_S3_CpG_context_merged.gz.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768013_WGBS_Treg3_S3_CpG_context_merged.gz.bismark.cov.gz
File,,,GSE266961,,232569482,01/28/2025 15:37:16,BW,,,,,GSM8768014_WGBS_Treg4.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768014_WGBS_Treg4.bw
File,,,GSE266961,,202721659,01/28/2025 15:24:29,BEDGRAPH,,,,,GSM8768014_WGBS_Treg4_S4_CpG_context_merged.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768014_WGBS_Treg4_S4_CpG_context_merged.bedGraph.gz
File,,,GSE266961,,203002758,01/23/2025 11:49:17,COV,,,,,GSM8768014_WGBS_Treg4_S4_CpG_context_merged.gz.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768014_WGBS_Treg4_S4_CpG_context_merged.gz.bismark.cov.gz
File,,,GSE266961,,272960417,01/28/2025 15:38:19,BW,,,,,GSM8768015_WGBS_Treg5.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768015_WGBS_Treg5.bw
File,,,GSE266961,,243474295,01/28/2025 15:24:43,BEDGRAPH,,,,,GSM8768015_WGBS_Treg5_S4_CpG_context_merged.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768015_WGBS_Treg5_S4_CpG_context_merged.bedGraph.gz
File,,,GSE266961,,246339704,01/23/2025 11:33:30,COV,,,,,GSM8768015_WGBS_Treg5_S4_CpG_context_merged.gz.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768015_WGBS_Treg5_S4_CpG_context_merged.gz.bismark.cov.gz
File,,,GSE266961,,261563673,01/21/2025 16:08:37,BW,,,,,GSM8768016_WGEMseq_Treg3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768016_WGEMseq_Treg3.bw
File,,,GSE266961,,236042358,01/18/2025 09:42:58,BEDGRAPH,,,,,GSM8768016_WGEMseq_Treg3_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768016_WGEMseq_Treg3_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz
File,,,GSE266961,,237565380,01/18/2025 09:42:37,COV,,,,,GSM8768016_WGEMseq_Treg3_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768016_WGEMseq_Treg3_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz
File,,,GSE266961,,264688037,01/21/2025 16:09:42,BW,,,,,GSM8768017_WGEMseq_Treg4.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768017_WGEMseq_Treg4.bw
File,,,GSE266961,,238156223,01/18/2025 09:42:58,BEDGRAPH,,,,,GSM8768017_WGEMseq_Treg4_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768017_WGEMseq_Treg4_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz
File,,,GSE266961,,239973745,01/18/2025 09:42:37,COV,,,,,GSM8768017_WGEMseq_Treg4_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768017_WGEMseq_Treg4_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz
File,,,GSE266961,,264117100,01/21/2025 16:10:48,BW,,,,,GSM8768018_WGEMseq_Treg5.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768018_WGEMseq_Treg5.bw
File,,,GSE266961,,237511101,01/18/2025 09:46:52,BEDGRAPH,,,,,GSM8768018_WGEMseq_Treg5_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768018_WGEMseq_Treg5_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz
File,,,GSE266961,,238865054,01/18/2025 09:47:11,COV,,,,,GSM8768018_WGEMseq_Treg5_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768018_WGEMseq_Treg5_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz
File,,,GSE266961,,248067295,01/21/2025 15:56:19,BW,,,,,GSM8768019_WGEMseq2ng_Treg1.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768019_WGEMseq2ng_Treg1.bw
File,,,GSE266961,,224689518,01/18/2025 09:43:22,BEDGRAPH,,,,,GSM8768019_WGEMseq2ng_Treg1_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768019_WGEMseq2ng_Treg1_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz
File,,,GSE266961,,222973944,01/18/2025 09:43:33,COV,,,,,GSM8768019_WGEMseq2ng_Treg1_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768019_WGEMseq2ng_Treg1_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz
File,,,GSE266961,,261079163,01/21/2025 15:57:24,BW,,,,,GSM8768020_WGEMseq2ng_Treg2.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768020_WGEMseq2ng_Treg2.bw
File,,,GSE266961,,234678825,01/18/2025 09:43:22,BEDGRAPH,,,,,GSM8768020_WGEMseq2ng_Treg2_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768020_WGEMseq2ng_Treg2_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz
File,,,GSE266961,,235009071,01/18/2025 09:43:32,COV,,,,,GSM8768020_WGEMseq2ng_Treg2_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768020_WGEMseq2ng_Treg2_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz
File,,,GSE266961,,245944778,01/21/2025 15:58:24,BW,,,,,GSM8768021_WGEMseq2ng_Treg3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768021_WGEMseq2ng_Treg3.bw
File,,,GSE266961,,223628787,01/18/2025 09:45:57,BEDGRAPH,,,,,GSM8768021_WGEMseq2ng_Treg3_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768021_WGEMseq2ng_Treg3_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz
File,,,GSE266961,,222254385,01/18/2025 09:45:34,COV,,,,,GSM8768021_WGEMseq2ng_Treg3_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768021_WGEMseq2ng_Treg3_S3_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz
File,,,GSE266961,,217841630,01/21/2025 15:59:16,BW,,,,,GSM8768022_WGEMseq2ng_Treg4.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768022_WGEMseq2ng_Treg4.bw
File,,,GSE266961,,196807574,01/18/2025 09:45:57,BEDGRAPH,,,,,GSM8768022_WGEMseq2ng_Treg4_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768022_WGEMseq2ng_Treg4_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz
File,,,GSE266961,,190699125,01/18/2025 09:45:34,COV,,,,,GSM8768022_WGEMseq2ng_Treg4_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768022_WGEMseq2ng_Treg4_S4_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz
File,,,GSE266961,,233495309,01/21/2025 16:00:11,BW,,,,,GSM8768023_WGEMseq2ng_Treg5.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768023_WGEMseq2ng_Treg5.bw
File,,,GSE266961,,212560149,01/18/2025 09:46:52,BEDGRAPH,,,,,GSM8768023_WGEMseq2ng_Treg5_S2_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768023_WGEMseq2ng_Treg5_S2_R1_001_val_1_bismark_bt2_pe.deduplicated.bedGraph.gz
File,,,GSE266961,,209334797,01/18/2025 09:47:11,COV,,,,,GSM8768023_WGEMseq2ng_Treg5_S2_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768023_WGEMseq2ng_Treg5_S2_R1_001_val_1_bismark_bt2_pe.deduplicated.bismark.cov.gz
File,,,GSE266961,,40408364,01/21/2025 15:46:47,BW,,,,,GSM8768024_RRBS_Treg3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768024_RRBS_Treg3.bw
File,,,GSE266961,,29088379,01/20/2025 11:21:34,BEDGRAPH,,,,,GSM8768024_RRBS_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768024_RRBS_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,31151745,01/20/2025 11:20:26,COV,,,,,GSM8768024_RRBS_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768024_RRBS_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,50937457,01/21/2025 15:46:56,BW,,,,,GSM8768025_RRBS_Treg4.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768025_RRBS_Treg4.bw
File,,,GSE266961,,39066110,01/20/2025 11:21:34,BEDGRAPH,,,,,GSM8768025_RRBS_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768025_RRBS_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,41010292,01/20/2025 11:20:26,COV,,,,,GSM8768025_RRBS_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768025_RRBS_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,49124787,01/21/2025 15:47:06,BW,,,,,GSM8768026_RRBS_Treg5.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768026_RRBS_Treg5.bw
File,,,GSE266961,,37318544,01/20/2025 11:21:18,BEDGRAPH,,,,,GSM8768026_RRBS_Treg5_S2_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768026_RRBS_Treg5_S2_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,39336303,01/20/2025 11:20:53,COV,,,,,GSM8768026_RRBS_Treg5_S2_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768026_RRBS_Treg5_S2_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,96806730,01/21/2025 15:50:03,BW,,,,,GSM8768027_RREMseq_Treg3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768027_RREMseq_Treg3.bw
File,,,GSE266961,,90934333,01/20/2025 11:36:08,BEDGRAPH,,,,,GSM8768027_RREMseq_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768027_RREMseq_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,88794310,01/20/2025 11:36:00,COV,,,,,GSM8768027_RREMseq_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768027_RREMseq_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,53213026,01/21/2025 15:50:13,BW,,,,,GSM8768028_RREMseq_Treg4.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768028_RREMseq_Treg4.bw
File,,,GSE266961,,45103025,01/20/2025 11:36:09,BEDGRAPH,,,,,GSM8768028_RREMseq_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768028_RREMseq_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,45312208,01/20/2025 11:36:00,COV,,,,,GSM8768028_RREMseq_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768028_RREMseq_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,88844490,01/21/2025 15:50:32,BW,,,,,GSM8768029_RREMseq_Treg5.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768029_RREMseq_Treg5.bw
File,,,GSE266961,,82743432,01/20/2025 11:35:00,BEDGRAPH,,,,,GSM8768029_RREMseq_Treg5_S2_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768029_RREMseq_Treg5_S2_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,82886981,01/20/2025 11:35:13,COV,,,,,GSM8768029_RREMseq_Treg5_S2_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768029_RREMseq_Treg5_S2_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,28544680,01/21/2025 15:47:58,BW,,,,,GSM8768030_RREMseq2ng_Treg3.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768030_RREMseq2ng_Treg3.bw
File,,,GSE266961,,21371962,01/20/2025 11:35:00,BEDGRAPH,,,,,GSM8768030_RREMseq2ng_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768030_RREMseq2ng_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,22860743,01/20/2025 11:35:14,COV,,,,,GSM8768030_RREMseq2ng_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768030_RREMseq2ng_Treg3_S3_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,23160121,01/21/2025 15:48:03,BW,,,,,GSM8768031_RREMseq2ng_Treg4.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768031_RREMseq2ng_Treg4.bw
File,,,GSE266961,,16531657,01/20/2025 11:35:01,BEDGRAPH,,,,,GSM8768031_RREMseq2ng_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768031_RREMseq2ng_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,17810538,01/20/2025 11:35:14,COV,,,,,GSM8768031_RREMseq2ng_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768031_RREMseq2ng_Treg4_S4_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
File,,,GSE266961,,27940405,01/21/2025 15:48:08,BW,,,,,GSM8768032_RREMseq2ng_Treg5.bw,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768032_RREMseq2ng_Treg5.bw
File,,,GSE266961,,19977844,01/20/2025 11:35:01,BEDGRAPH,,,,,GSM8768032_RREMseq2ng_Treg5_S4_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768032_RREMseq2ng_Treg5_S4_R1_001_trimmed_bismark_bt2_sorted.bedGraph.gz
File,,,GSE266961,,21444412,01/20/2025 11:35:14,COV,,,,,GSM8768032_RREMseq2ng_Treg5_S4_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE266nnn/GSE266961/suppl/GSM8768032_RREMseq2ng_Treg5_S4_R1_001_trimmed_bismark_bt2_sorted.bismark.cov.gz
,,,GSE313655,HTTP Error 404: Not Found,,,,,,,,,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE313nnn/GSE313655/suppl/filelist.txt
Archive,True,application/x-tar,GSE213723,,3334041600,02/13/2024 19:31:02,TAR,,200,"Wed, 14 Feb 2024 00:31:02 GMT",3334041600,GSE213723_RAW.tar,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSE213723_RAW.tar
File,,,GSE213723,,38790563,09/19/2022 11:46:41,COV,,,,,GSM6590383_YL_gfp_neg_24B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590383_YL_gfp_neg_24B.cov.gz
File,,,GSE213723,,19825346,09/19/2022 11:46:46,COV,,,,,GSM6590384_YL_gfp_neg_34B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590384_YL_gfp_neg_34B.cov.gz
File,,,GSE213723,,27173103,09/19/2022 11:46:55,COV,,,,,GSM6590385_YL_gfp_pos_24B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590385_YL_gfp_pos_24B.cov.gz
File,,,GSE213723,,25201913,09/19/2022 11:47:02,COV,,,,,GSM6590386_YL_gfp_pos_34B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590386_YL_gfp_pos_34B.cov.gz
File,,,GSE213723,,22595894,09/19/2022 11:47:09,COV,,,,,GSM6590387_YU_gfp_neg_24B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590387_YU_gfp_neg_24B.cov.gz
File,,,GSE213723,,26122681,09/19/2022 11:47:17,COV,,,,,GSM6590388_YU_gfp_neg_34B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590388_YU_gfp_neg_34B.cov.gz
File,,,GSE213723,,20646955,09/19/2022 11:47:23,COV,,,,,GSM6590389_YU_gfp_pos_24B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590389_YU_gfp_pos_24B.cov.gz
File,,,GSE213723,,21234120,09/19/2022 11:47:30,COV,,,,,GSM6590390_YU_gfp_pos_34B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590390_YU_gfp_pos_34B.cov.gz
File,,,GSE213723,,19144554,09/19/2022 11:47:35,COV,,,,,GSM6590391_YC_gfp_neg_24B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590391_YC_gfp_neg_24B.cov.gz
File,,,GSE213723,,41990116,09/19/2022 11:47:48,COV,,,,,GSM6590392_YC_gfp_neg_34B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590392_YC_gfp_neg_34B.cov.gz
File,,,GSE213723,,18989928,09/19/2022 11:47:54,COV,,,,,GSM6590393_YC_gfp_pos_24B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590393_YC_gfp_pos_24B.cov.gz
File,,,GSE213723,,34669538,09/19/2022 11:48:05,COV,,,,,GSM6590394_YC_gfp_pos_34B.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590394_YC_gfp_pos_34B.cov.gz
File,,,GSE213723,,21125677,09/19/2022 11:48:11,COV,,,,,GSM6590395_ML_gfp_neg_39a.cov.gz,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213723/suppl/GSM6590395_ML_gfp_neg_39a.cov.gz
